slice,ci_lower_diskomfort,ci_upper_diskomfort,mean_diskomfort,ci_lower_anger_sm,ci_upper_anger_sm,mean_fl_anger_sm,ci_lower_disgust_sm,ci_upper_disgust_sm,mean_fl_disgust_sm,ci_lower_fear_sm,ci_upper_fear_sm,mean_fl_fear_sm,ci_lower_happiness_sm,ci_upper_happiness_sm,mean_fl_happiness_sm,ci_lower_sadness_sm,ci_upper_sadness_sm,mean_fl_sadness_sm,ci_lower_surprise_sm,ci_upper_surprise_sm,mean_fl_surprise_sm,ci_lower_neutral_sm,ci_upper_neutral_sm,mean_fl_neutral_sm,mean_rel_zeit_s
1,-1.20255227815002,5.01793689353463,1.90769230769231,-0.298245588029458,0.644427713185828,0.173091062578185,-0.124890362779523,0.449382959333217,0.162246298276847,-0.228519610320633,0.589294886910052,0.180387638294709,-0.233128716539528,0.259025463274754,0.0129483733676126,-0.463014756370427,-0.0187265879483009,-0.240870672159364,-0.13550438252344,0.302866768785225,0.0836811931308923,-0.675552816452546,-0.136079907312374,-0.40581636188246,372.999743589744
2,-1.20255227815002,5.01793689353463,1.90769230769231,-0.197959318131559,0.528151254519036,0.165095968193739,-0.283944376043945,0.223394195445009,-0.0302750902994678,-0.162174437302597,0.641799531868367,0.239812547282885,-0.258640346342983,0.194725057033075,-0.0319576446549538,-0.485219927917749,-0.0206312354185589,-0.252925581668154,-0.100215671722715,0.343553902232432,0.121669115254859,-0.643371541270342,-0.109154734035711,-0.376263137653027,373.116157166667
3,-1.20255227815002,5.01793689353463,1.90769230769231,-0.174879073561131,0.406642615586286,0.115881771012578,-0.346222406793155,0.146690508864896,-0.0997659489641294,-0.0824440078094924,0.751970451745942,0.334763221968225,-0.259616439174695,0.178780362398264,-0.0404180383882155,-0.442687502131314,0.0570975434633158,-0.192794979333999,-0.0964898971177487,0.404235702008122,0.153872902445187,-0.616515666600276,-0.0804946582040557,-0.348505162402166,373.216150923077
4,-1.19166304681315,5.03781689296699,1.92307692307692,-0.155531980470476,0.395302164741531,0.119885092135528,-0.327969054026421,0.181927034859878,-0.0730210095832713,-0.0794405082993465,0.793986529473134,0.357273010586894,-0.242152745453701,0.192092038636128,-0.0250303534087866,-0.427942767498784,0.102139062588382,-0.162901852455201,-0.104702894397329,0.42977007405432,0.162533589828495,-0.582818539891513,-0.0505822048154575,-0.316700372353485,373.300004846154
5,-1.17671012888602,5.06901782119371,1.94615384615385,-0.13250162208994,0.304283349011207,0.0858908634606338,-0.340401110728544,0.180183458215106,-0.0801088262567191,-0.090825657493857,0.679233369903002,0.294203856204572,-0.20192395166043,0.321749003783154,0.0599125260613617,-0.438699129000037,0.0797004201051485,-0.179499354447444,-0.100918300309478,0.418209147921932,0.158645423806227,-0.539509304833372,-0.0200810689295316,-0.279795186881452,373.39999774359
6,-1.15426058898958,5.11323494796394,1.97948717948718,-0.0973459417089779,0.473389631918228,0.188021845104625,-0.367899729953509,0.144274562615558,-0.111812583668976,-0.157520436221329,0.405047231688821,0.123763397733746,-0.186123486559548,0.364842726934825,0.0893596201876385,-0.497513541539061,0.0128442720007953,-0.242334634769133,-0.143202258030796,0.332746906408097,0.0947723241886505,-0.434718098127763,0.0745958380280057,-0.180061130049879,373.516154
7,-1.1510554864992,5.12028625572997,1.98461538461538,-0.148024306408757,0.508523862450493,0.180249778020868,-0.385407252185259,0.046594834056768,-0.169406209064245,-0.194568705382962,0.251862954889103,0.0286471247530705,-0.166358415657497,0.37881125721507,0.106226420778787,-0.519929130979868,-0.00865412538794276,-0.264291628183905,-0.163124226886791,0.323775648853356,0.0803257109832827,-0.321404101469255,0.199945727050527,-0.0607291872093644,373.616157179487
8,-1.1510554864992,5.12028625572997,1.98461538461538,-0.226016901882419,0.362725927374617,0.0683545127460987,-0.364809552225343,0.0548195172505196,-0.154995017487412,-0.214472033123407,0.217295709028991,0.00141183795279222,-0.189945249205679,0.303538369997767,0.0567965603960438,-0.499754103855755,0.0670439459764364,-0.216355078939659,-0.180944968417223,0.348367291154698,0.0837111613687377,-0.206312966849933,0.322901022545326,0.0582940278476968,373.716150615385
9,-1.14163356896536,5.14163356896536,2,-0.279191636872601,0.227030092740614,-0.0260807720659938,-0.361123592185623,0.0773802646391829,-0.14187166377322,-0.227524364290071,0.218239784816126,-0.00464228973697296,-0.178019410897205,0.358923620345667,0.0904521047242309,-0.471498409399142,0.162944698891598,-0.154276855253772,-0.157113628551224,0.401069511957083,0.121977941702929,-0.143892824290614,0.390161163216967,0.123134169463177,373.800005076923
10,-1.14163356896536,5.14163356896536,2,-0.310406632373934,0.395336215980866,0.0424647918034657,-0.314373895397923,0.14991699196481,-0.0822284517165568,-0.219342776621061,0.25776015661391,0.0192086899964247,-0.163017169234166,0.643713716165841,0.240348273465837,-0.475914910502408,0.18776045578941,-0.144077227356499,-0.114032924429413,0.441708318775265,0.163837697172926,-0.142709820053986,0.371040072935379,0.114165126440697,373.899997730769
11,-1.14163356896536,5.14163356896536,2,-0.277681811949025,0.544660037190302,0.133489112620638,-0.311956928897451,0.232869555859974,-0.0395436865187384,-0.231157512390857,0.332102786378048,0.0504726369935955,-0.155549245394824,0.734462429161966,0.289456591883571,-0.5297434902437,0.122909588566651,-0.203416950838524,-0.0838825753168355,0.499169067030898,0.207643245857031,-0.199213117755889,0.336795383541108,0.0687911328926094,374.015898102564
12,-1.1510554864992,5.12028625572997,1.98461538461538,-0.259283000784246,0.342472257767278,0.0415946284915158,-0.342222593352721,0.264357168428159,-0.0389327124622809,-0.235923526463786,0.381886249274033,0.0729813614051234,-0.10185483677334,0.694958314436902,0.296551738831781,-0.542774409449058,0.0384736115648749,-0.252150398942092,-0.0655421534766902,0.522747347862647,0.228602597192979,-0.222262180776201,0.317959130916734,0.0478484750702665,374.115388230769
13,-1.15749802292397,5.10621597164192,1.97435897435897,-0.312100687451901,0.405607099592859,0.0467532060704788,-0.360103786554929,0.221900311526983,-0.0691017375139731,-0.218771705173062,0.410131215252244,0.0956797550395913,-0.139942048216891,0.632641159972807,0.246349555877958,-0.547904888019925,-0.0187622015705342,-0.28333354479523,-0.0366629357799595,0.491183063854449,0.227260064037245,-0.22092373777653,0.309565761395912,0.0443210118096911,374.215381730769
14,-1.16076784689477,5.09922938535631,1.96923076923077,-0.373731524835037,0.505589369138293,0.0659289221516279,-0.358359836765943,0.141483953086801,-0.108437941839571,-0.207536726517385,0.425627358913738,0.109045316198177,-0.15847538034196,0.630805820098962,0.236165219878501,-0.509587061732883,-0.0145648558651582,-0.262075958799021,-0.0153483489307055,0.493098953910131,0.238875302489713,-0.233593389354708,0.276977733654972,0.0216921721501319,374.299748564103
15,-1.16076784689477,5.09922938535631,1.96923076923077,-0.456731939289081,0.463828164357062,0.00354811253399059,-0.369264764121156,0.119212572781702,-0.125026095669727,-0.213787773572921,0.332746434903464,0.0594793306652715,-0.210024842351135,0.507873235760552,0.148924196704709,-0.513585615339002,-0.0406534843969451,-0.277119549867974,0.0128612799697784,0.503515869114393,0.258188574542086,-0.217839587530231,0.289282195071805,0.035721303770787,374.399741166667
16,-1.16076784689477,5.09922938535631,1.96923076923077,-0.495534875812397,0.269097123444492,-0.113218876183952,-0.417220900304492,0.12075857737629,-0.148231161464101,-0.253602948783294,0.180543871236778,-0.0365295387732577,-0.228588034360363,0.42887110496438,0.100141535302008,-0.53844136308097,-0.051489261767392,-0.294965312424181,0.0233109718670867,0.54136617248798,0.282338572177533,-0.201204329981757,0.288511131073955,0.0436534005460992,374.514872461538
