slice,ci_lower_diskomfort,ci_upper_diskomfort,mean_diskomfort,ci_lower_anger_sm,ci_upper_anger_sm,mean_fl_anger_sm,ci_lower_disgust_sm,ci_upper_disgust_sm,mean_fl_disgust_sm,ci_lower_fear_sm,ci_upper_fear_sm,mean_fl_fear_sm,ci_lower_happiness_sm,ci_upper_happiness_sm,mean_fl_happiness_sm,ci_lower_sadness_sm,ci_upper_sadness_sm,mean_fl_sadness_sm,ci_lower_surprise_sm,ci_upper_surprise_sm,mean_fl_surprise_sm,ci_lower_neutral_sm,ci_upper_neutral_sm,mean_fl_neutral_sm,mean_rel_zeit_s
18,,,0,-0.22530354839026,0.217214404548459,-0.00404457192090041,-0.211678769393974,0.270044965089485,0.0291830978477553,-0.541039779597727,-0.149205279854312,-0.345122529726019,-0.165778112588541,0.397307446115191,0.115764666763325,-0.232030722209634,0.245035450536224,0.00650236416329502,-0.382174190055348,0.0507752025489452,-0.165699493753201,-0.051034439265241,0.424460614325216,0.186713087529987,561.716427897436
19,,,0,-0.219908170968033,0.136120018237837,-0.0418940763650976,-0.232937236058476,0.263840500849607,0.0154516323955658,-0.522952671190183,-0.114369718501623,-0.318661194845903,-0.147032310202506,0.398862912398575,0.125915301098034,-0.280815620194293,0.195063446718863,-0.0428760867377148,-0.323829956485809,0.201767562944867,-0.0610311967704707,-0.0477179856615988,0.422406151823504,0.187344083080953,561.815880564103
20,,,0,-0.280373690084875,0.110974710580232,-0.0846994897523213,-0.235233028937323,0.310422557624949,0.0375947643438128,-0.493557921818091,-0.0773884655472262,-0.285473193682658,-0.111506365730158,0.44853334962839,0.168513491949116,-0.307338403202991,0.144183019070245,-0.0815776920663728,-0.315427011787161,0.313468902519697,-0.000979054633732254,-0.0723920540407964,0.382379851098133,0.154993898528668,561.915898307692
21,-0.0102331246596686,0.0307459451724892,0.0102564102564103,-0.331814940916071,0.130312169360057,-0.100751385778007,-0.210977763253382,0.325253846167267,0.0571380414569429,-0.452374724090799,-0.0250110618790467,-0.238692892984923,-0.143546977092595,0.409553628267379,0.133003325587392,-0.330285700322473,0.0860012224052831,-0.122142238958595,-0.295787148376255,0.337108086968715,0.0206604692962304,-0.0573674470165818,0.407627683499516,0.175130118241467,562.01641025641
22,-0.015349686989503,0.0461189177587337,0.0153846153846154,-0.361554183079065,0.0811388499551477,-0.140207666561958,-0.228010041465611,0.277317707688557,0.024653833111473,-0.42884972109335,0.0313163827604587,-0.198766669166446,-0.148059052871027,0.417483749368548,0.13471234824876,-0.303160407119026,0.109101580494759,-0.0970294133121335,-0.234123889961707,0.281005209302751,0.023440659670522,-0.033404054111592,0.42812893878955,0.197362442338979,562.11641
23,,,0,-0.372572181606843,0.0189483739885016,-0.176811903809171,-0.16686636953948,0.325259826512996,0.0791967284867581,-0.433763842668538,-0.0102214707604185,-0.221992656714478,-0.12312085986421,0.35746556870158,0.117172354418685,-0.272839337333381,0.108399143778093,-0.0822200967776439,-0.270362586672955,0.203265488715717,-0.0335485489786194,0.00993644120933756,0.449428477556973,0.229682459383155,562.216426871795
24,,,0,-0.363316793417323,-0.0680188600736528,-0.215667826745488,-0.174226482005984,0.349477040364887,0.0876252791794513,-0.429537822124277,-0.0397541792585239,-0.234646000691401,-0.0737483994843472,0.385126762600324,0.155689181557988,-0.217038204233095,0.147920663085765,-0.0345587705736654,-0.314284039324943,0.153966264160563,-0.0801588875821903,-0.0100683911045287,0.432537068582514,0.211234338738993,562.316393897436
25,,,0,-0.327603411288196,-0.0360735862587211,-0.181838498773459,-0.196803113233375,0.314656816973063,0.0589268518698441,-0.465144163527837,-0.115352580424855,-0.290248371976346,-0.133711994014727,0.217524704672596,0.0419063553289348,-0.184334690536178,0.226243010356343,0.0209541599100824,-0.36510378226355,0.0721582074750163,-0.146472787394267,-0.0202665792317557,0.453165077382888,0.216449249075566,562.41641051282
26,,,0,-0.326418014749226,0.0961547006970775,-0.115131657026074,-0.191753776825424,0.262958674884113,0.0356024490293443,-0.433340304966641,-0.0591951618511024,-0.246267733408872,-0.192846826249104,0.33313498179278,0.0701440777718384,-0.116811359796868,0.310578961738571,0.0968838009708515,-0.409510933866048,-0.0204559442121396,-0.214983439039094,-0.126399309911966,0.386623326742166,0.1301120084151,562.51641025641
27,,,0,-0.357652983679941,0.0974874168505724,-0.130082783414684,-0.174228349215522,0.275157050714771,0.0504643507496247,-0.408893312816613,-0.0404590496036225,-0.224676181210118,-0.261058934814431,0.214060771737567,-0.0234990815384316,-0.0966772111717088,0.330102755051172,0.116712771939732,-0.382324092122728,0.0100024702683089,-0.186160810927209,-0.144704731674037,0.344424730767918,0.0998599995469405,562.61641025641
28,,,0,-0.371154074418521,0.113412120859753,-0.128870976779384,-0.160270066355423,0.343027566832156,0.0913787502383669,-0.361699784161405,-0.0443658054255697,-0.203032794793487,-0.28300392498815,0.157734151823028,-0.062634886582561,-0.195019940144387,0.247047408149352,0.0260137340024829,-0.298282914801404,0.143425430187072,-0.0774287423071662,-0.127479163948528,0.322968017937154,0.0977444269943131,562.716426871795
29,,,0,-0.401369555359066,0.0202186882058822,-0.190575433576592,-0.153038136584904,0.419446414322823,0.133204138868959,-0.337684000822195,0.0293233322429652,-0.154180334289615,-0.266691444596436,0.167635597008139,-0.0495279237941487,-0.263238163820889,0.165830735514041,-0.0487037141534237,-0.233491618391908,0.240727899391066,0.00361814049957915,-0.159400318868023,0.287712615787508,0.0641561484597426,562.815880564103
30,,,0,-0.430244884513763,-0.0710667576487105,-0.250655821081237,-0.131884231505479,0.452064103782177,0.160089936138349,-0.315771779296028,0.175948606993024,-0.069911586151502,-0.219282359172051,0.239185469788007,0.00995155530797841,-0.338087703478317,0.0668627415393775,-0.13561248096947,-0.19080122212069,0.306709083687898,0.0579539307836039,-0.166709436632244,0.319343097726085,0.0763168305469205,562.915898
31,,,0,-0.461484252519711,-0.205484450536411,-0.333484351528061,-0.16419717700557,0.436995375677618,0.136399099336024,-0.26989734295893,0.259540728079895,-0.00517830743951741,-0.190844460667922,0.424788476055384,0.116972007693731,-0.277918715544002,0.145429237745632,-0.0662447388991847,-0.213398154413511,0.30482684012404,0.0457143428552643,-0.178545050860192,0.320355236400719,0.0709050927702633,563.01641025641
32,-0.00511656232983432,0.0153729725862446,0.00512820512820513,-0.503877081601437,-0.213055021125056,-0.358466051363246,-0.213298905922828,0.391134358955309,0.0889177265162403,-0.280764687490982,0.269344281047376,-0.00571020322180319,-0.191731325173989,0.574057979903262,0.191163327364636,-0.253471109026309,0.212728671778158,-0.0203712186240758,-0.22817690694327,0.266174638423514,0.0189988657401219,-0.131445741350421,0.383856308135528,0.126205283392553,563.11641
33,-0.0665153102878462,0.19984864362118,0.0666666666666667,-0.560502504144138,-0.243353101595182,-0.40192780286966,-0.30007585040803,0.220189438652487,-0.0399432058777717,-0.275383893981685,0.240090698037137,-0.017646597972274,-0.20654586916031,0.443718775565231,0.118586453202461,-0.172752542437542,0.294496194716434,0.0608718261394459,-0.223190464821169,0.226829225385535,0.00181938028218296,-0.0680329390420001,0.397124201219911,0.164545631088955,563.216426871795
34,-0.0716318726176805,0.215221616207424,0.0717948717948718,-0.519761005203903,0.0099020437158523,-0.254929480744025,-0.298082224392745,0.179952087894286,-0.0590650682492296,-0.302673960421446,0.144022431802615,-0.0793257643094152,-0.186944198376446,0.588198178794454,0.200626990209004,-0.198992705394051,0.230320397645517,0.0156638461257326,-0.256255968789945,0.158540164640816,-0.0488579020745645,-0.00211249152402045,0.407353137102414,0.202620322789197,563.316393641026
35,-0.0255828116491716,0.0768648629312229,0.0256410256410256,-0.522853434409807,0.198288550396022,-0.162282442006892,-0.21737550133515,0.262260480056752,0.0224424893608011,-0.369614073452906,0.0540780278514847,-0.157768022800711,-0.187348939216033,0.570179166339191,0.191415113561579,-0.201185265681566,0.25509744732642,0.0269560908224271,-0.286901295778129,0.110081091883176,-0.0884101019474764,-0.0518459721985831,0.317211454100538,0.132682740950977,563.416410512821
36,,,0,-0.46996122436364,0.235285692103583,-0.117337766130028,-0.134640367847077,0.379597330307606,0.122478481230265,-0.476784169707791,-0.015052615130772,-0.245918392419281,-0.206755365584748,0.516855038782286,0.155049836598769,-0.127073184768588,0.344842069862539,0.108884442546975,-0.319447347788818,0.112793317506457,-0.10332701514118,-0.165890912369166,0.263265583790827,0.0486873357108305,563.51641025641
37,-0.00511656232983432,0.0153729725862446,0.00512820512820513,-0.361058607753357,0.086739778187253,-0.137159414783052,-0.114878251877426,0.411370674973251,0.148246211547912,-0.49444535917343,-0.017853992049708,-0.256149675611569,-0.227627802132247,0.319411698516829,0.0458919481922913,-0.108523158550797,0.369152610190653,0.130314725819928,-0.352435264355919,0.114574652697123,-0.118930305829398,-0.35180056780373,0.137195896318513,-0.107302335742608,563.61641
38,,,0,-0.346216411459936,-0.00236203460797387,-0.174289223033955,-0.152747405231056,0.34928000801379,0.0982663013913671,-0.435782448973163,0.107208495237522,-0.16428697686782,-0.276160195713031,0.0719367525581583,-0.102111721577436,-0.100776997281192,0.386239469878613,0.142731236298711,-0.312390944968548,0.118775681185786,-0.0968076318913808,-0.34022739082356,0.148405264256955,-0.0959110632833026,563.716426871795
39,,,0,-0.364782822081646,-0.0303822242653267,-0.197582523173486,-0.226224807782066,0.244699785979759,0.0092374890988463,-0.401206109589149,0.178185511353501,-0.111510299117824,-0.299344365145073,0.0673388649327341,-0.116002750106169,-0.123834132775601,0.345314012611946,0.110739939918172,-0.275030841025708,0.156722752801024,-0.0591540441123422,-0.242162236816017,0.243671218080737,0.000754490632359752,563.816393641026
40,,,0,-0.360511146642852,0.0702369637435652,-0.145137091449643,-0.329671885743479,0.147177014046169,-0.0912474358486551,-0.337447929384611,0.194275729445262,-0.0715860999696745,-0.25358830796819,0.170816881382017,-0.0413857132930864,-0.118487079091356,0.33546587836637,0.108489399637507,-0.25933033443765,0.175208837769916,-0.0420607483338672,-0.142502109159345,0.346240138048716,0.101869014444686,563.916410820513
41,-0.0102331246596686,0.0307459451724892,0.0102564102564103,-0.331316555579975,-0.022831248676753,-0.177073902128364,-0.387509893709547,0.118692497056156,-0.134408698326695,-0.312214663672332,0.143233090047988,-0.0844907868121721,-0.207814969469018,0.282797024005814,0.037491027268398,-0.119098433063459,0.376300572439462,0.128601069688002,-0.220348698262448,0.20030865300718,-0.0100200226276342,-0.0870733972218032,0.446180759577883,0.17955368117804,564.016153846154
42,-0.0306993739790059,0.0922378355174675,0.0307692307692308,-0.32276661542612,-0.0275239702954848,-0.175145292860802,-0.393358520448056,0.0679434269785368,-0.16270754673476,-0.276009083009544,0.158961350116172,-0.058523866446686,-0.247822754403844,0.308345842353435,0.0302615439747953,-0.111479591890512,0.41555039099241,0.152035399550949,-0.230623160878639,0.196550784416524,-0.0170361882310573,-0.101493306317663,0.44631496096928,0.172410827325809,564.116153782051
43,-0.0562821856281776,0.16910269844869,0.0564102564102564,-0.308025230253324,-0.0335837492346169,-0.170804489743971,-0.389016463990064,-0.00910217030417712,-0.199059317147121,-0.295337849067388,0.140429150236876,-0.077454349415256,-0.294203445634673,0.27469343269297,-0.00975500647085137,-0.169023905916336,0.380295739167001,0.105635916625333,-0.280885131078306,0.164334153537302,-0.0582754887705018,-0.148964784470373,0.418344876809413,0.13469004616952,564.216426871795
44,-0.0613987479580119,0.184475671034935,0.0615384615384615,-0.318608335780905,-0.0250854607030353,-0.17184689824197,-0.378657393433004,-0.0113465253291551,-0.195001959381079,-0.263283324918831,0.203607827931871,-0.0298377484934797,-0.336848914829403,0.147049152253727,-0.0948998812878384,-0.200218931791964,0.372689501519215,0.0862352848636255,-0.361556112194041,0.0628089106186788,-0.149373600787681,-0.188596114948004,0.3806671719763,0.0960355285141483,564.316137102564
45,-0.0665153102878462,0.19984864362118,0.0666666666666667,-0.290550806593496,0.0189617570225457,-0.135794524785475,-0.370603101432611,0.0293737102411504,-0.17061469559573,-0.241438217189219,0.273347421754121,0.0159546022824509,-0.293956141679269,0.182086443374503,-0.0559348491523829,-0.21519741749244,0.330066610438967,0.0574345964732639,-0.446953359130266,-0.0601661587612894,-0.253559758945778,-0.126732388052605,0.403989744674824,0.138628678311109,564.41615425641
46,-0.0869815596071835,0.261340533966158,0.0871794871794872,-0.314941454293876,0.00341868601596859,-0.155761384138954,-0.338921372203253,0.0741080030306947,-0.132406684586279,-0.225913309582166,0.319354523873949,0.0467206071458914,-0.318709242507697,0.245640297969162,-0.036534472269267,-0.214064650077056,0.320632391763438,0.053283870843191,-0.48388638785386,-0.0810235824687367,-0.282454985161298,-0.0873289458796707,0.43130653762924,0.171988795874785,564.51641025641
47,-0.0920981219370178,0.276713506552402,0.0923076923076923,-0.316934900763396,0.0102579944428554,-0.15333845316027,-0.296996097487472,0.164326776408941,-0.0663346605392655,-0.283300809289504,0.221986844467109,-0.0306569824111972,-0.309136064679935,0.332402975894336,0.0116334556072,-0.143587912466901,0.382063197893621,0.11923764271336,-0.511994016843175,-0.105686478280984,-0.308840247562079,-0.0847836816485924,0.39687769702223,0.156047007686819,564.61641
48,-0.0920981219370178,0.276713506552402,0.0923076923076923,-0.356125585910508,-0.077979183389141,-0.217052384649824,-0.270955012320093,0.257276719370816,-0.0068391464746386,-0.343269182731302,0.215412036350225,-0.0639285731905383,-0.290192878166541,0.651952025917746,0.180879573875602,-0.11846087934237,0.484654906704876,0.183097013681253,-0.483743842434957,-0.093147556290704,-0.28844569936283,-0.240555434490961,0.209789830840736,-0.0153828018251126,564.716426871795
49,-0.0920981219370178,0.276713506552402,0.0923076923076923,-0.384595818232857,-0.154889062866003,-0.26974244054943,-0.23717193827048,0.307951007976639,0.0353895348530795,-0.403548340908331,0.157642483797439,-0.122952928555446,-0.271316980809208,0.555945559921451,0.142314289556121,-0.184505652036872,0.457391758197828,0.136443053080478,-0.450213803720507,-0.0519321407508945,-0.251072972235701,-0.22765301187268,0.215019999777808,-0.00631650604743593,564.816393897436
50,-0.102403436008331,0.328044461649357,0.112820512820513,-0.35933101302222,-0.129559192657274,-0.244445102839747,-0.237792469735265,0.282772878371398,0.0224902043180664,-0.398648205491523,0.0777863508959323,-0.160430927297795,-0.26916181990703,0.336322655840585,0.0335804179667775,-0.242743530956779,0.411150784608,0.0842036268256109,-0.464687126266691,-0.0485850077239631,-0.256636066995327,-0.254105781688493,0.169434071498684,-0.0423358550949045,564.916410512821
51,-0.117680933586189,0.353578369483625,0.117948717948718,-0.311230438483279,-0.0505421386167563,-0.180886288550018,-0.244287945793256,0.220930465541649,-0.0116787401258035,-0.398437564407203,0.0359655367472486,-0.181236013829977,-0.323958536810691,0.0598690126669365,-0.132044762071877,-0.238657546529305,0.341603979843336,0.0514732166570153,-0.504591680955774,-0.0882033562067886,-0.296397518581281,-0.221802606193714,0.188933577180978,-0.0164345145063682,565.01641025641
52,-0.117680933586189,0.353578369483625,0.117948717948718,-0.298559625894165,0.102416670428809,-0.0980714777326782,-0.248095916665193,0.252340673812253,0.00212237857352997,-0.34139514535909,0.0909889105869834,-0.125203117386053,-0.403516175904273,-0.0212468501715517,-0.212381513037912,-0.222876400232452,0.285835726392825,0.0314796630801864,-0.503070379299397,-0.102578417515094,-0.302824398407245,-0.201854936242932,0.229763875496384,0.013954469626726,565.11641
53,-0.107447808926521,0.322832424311136,0.107692307692308,-0.296176347468851,0.168932143624017,-0.063622101922417,-0.25138211837553,0.287883355197557,0.0182506184110136,-0.31130714021033,0.144228514758168,-0.0835393127260811,-0.338734795058034,0.0546379528898119,-0.142048421084111,-0.254178172932684,0.26790460805936,0.00686321756333756,-0.486582924937378,-0.0928650934025272,-0.289724009169952,-0.169765432288551,0.296833460027399,0.0635340138694243,565.216426871795
54,-0.117680933586189,0.353578369483625,0.117948717948718,-0.322591043040271,0.0439404832017458,-0.139325279919262,-0.284139839365307,0.268374542830046,-0.00788264826763062,-0.300533895613219,0.198260692645613,-0.0511366014838029,-0.305195963428141,0.122299289011671,-0.091448337208235,-0.2300661079133,0.315419238303863,0.0426765651952816,-0.474762748500947,-0.0492973048626249,-0.262030026681786,-0.174372563961001,0.331575164942955,0.0786013004909769,565.316393641026
55,-0.122797495916024,0.36895134206987,0.123076923076923,-0.294577447196533,0.0556458326131225,-0.119465807291705,-0.367757579845617,0.120444314334564,-0.123656632755526,-0.286467205689502,0.198966080663629,-0.0437505625129366,-0.245922866156728,0.223965742562728,-0.0109785617970002,-0.193588278193063,0.36153262453082,0.0839721731688787,-0.399331117451325,0.0491092144098155,-0.175110951520755,-0.13880652960447,0.367228664876921,0.114211067636226,565.416410820513
56,-0.122797495916024,0.36895134206987,0.123076923076923,-0.2447106673119,0.272412810574852,0.0138510716314762,-0.44619099872424,0.0783536240762619,-0.183918687323989,-0.342906745004279,0.112765185561567,-0.115070779721356,-0.262153515192785,0.179790059536975,-0.0411817278279051,-0.22715495272564,0.35563337690258,0.0642392120884698,-0.32545988006417,0.150735369868561,-0.0873622550978044,-0.0927038987931228,0.41521003787859,0.161253069542733,565.51641025641
57,-0.138147182905527,0.415070259828604,0.138461538461538,-0.182651331998691,0.471806356543248,0.144577512272279,-0.48829721079843,0.0224902373210962,-0.232903486738667,-0.39725014068097,0.0658057088203446,-0.165722215930313,-0.229495484768362,0.144574797708353,-0.0424603435300047,-0.250248280178586,0.299561471731402,0.0246565957764081,-0.233799218463934,0.232669591010714,-0.000564813726609785,-0.0745455779459619,0.403177699688877,0.164316060871457,565.616411025641
58,-0.143263745235361,0.430443232414848,0.143589743589744,-0.154812799400589,0.505806242349306,0.175496721474359,-0.43961948559706,0.0660918481298387,-0.18676381873361,-0.466711070384094,0.0153123643379739,-0.22569935302306,-0.195628010928074,0.202071702564755,0.0032218458183405,-0.224780419518739,0.303966211762988,0.0395928961221247,-0.239218645548261,0.181487209214066,-0.0288657181670975,-0.0899949300950867,0.355072116170188,0.132538593037551,565.716426871795
59,-0.15349686989503,0.461189177587337,0.153846153846154,-0.139255933334273,0.340299742666097,0.100521904665912,-0.372184906029966,0.10886604369066,-0.131659431169653,-0.451866166745816,0.0682869611028233,-0.191789602821496,-0.243606770239982,0.720690004844741,0.23854161730238,-0.171744452222563,0.368674758736601,0.0984651532570192,-0.273240843232625,0.266924928117791,-0.00315795755741728,-0.213291583035773,0.250789699063998,0.0187490580141126,565.815880564103
60,-0.18035882212666,0.541897283665121,0.180769230769231,-0.149140389380183,0.350709102225304,0.100784356422561,-0.241074261317766,0.248164044574074,0.00354489162815395,-0.491269615079999,0.0332232179101552,-0.229023198584922,-0.191822413489191,0.476668480862344,0.142423033686576,-0.171829769737966,0.341062987174255,0.0846166087181446,-0.326105284501522,0.346059027807702,0.00997687165309025,-0.274790376718032,0.18956215935793,-0.0426141086800513,565.915898307692
61,-0.199545930863539,0.599545930863539,0.2,-0.215788277330776,0.364768489133309,0.0744901059012665,-0.179778026964248,0.303797331210879,0.0620096521233152,-0.465263469275964,0.0466637522259383,-0.209299858525013,-0.234570716111551,0.332280483574243,0.0488548837313462,-0.22156167644395,0.264656231007714,0.0215472772818821,-0.327208703567012,0.335725485685297,0.00425839105914248,-0.336669268081644,0.121976205677779,-0.107346531201932,566.01641025641
62,-0.199545930863539,0.599545930863539,0.2,-0.245039311072415,0.422836360779959,0.0888985248537719,-0.145965023514776,0.302503879321307,0.0782694279032656,-0.386262277128197,0.102438072480824,-0.141912102323687,-0.217616662423158,0.527159916602269,0.154771627089556,-0.209290680324519,0.26932610405874,0.0300177118671104,-0.313786690898362,0.263790170609994,-0.0249982601441838,-0.431371796482531,0.0389248331202521,-0.19622348168114,566.11641
63,-0.204662493193373,0.614918903449783,0.205128205128205,-0.213571046804197,0.285077916821037,0.0357534350084196,-0.106964858194285,0.39213126089952,0.142583201352617,-0.308818057305878,0.119836570838882,-0.0944907432334983,-0.207133016262914,0.697159611281633,0.245013297509359,-0.264047733394132,0.205470308555534,-0.0292887124192991,-0.293719147694289,0.191515870253123,-0.0511016387205832,-0.434704731633415,0.0598751206277358,-0.18741480550284,566.216426871795
64,-0.220124048789836,0.702175330841118,0.241025641025641,-0.249493756432291,0.179302529116775,-0.035095613657758,-0.0365594371024794,0.514657571884104,0.239049067390812,-0.304090239051263,0.127573039925996,-0.0882585995626337,-0.187334134084039,0.636258254044971,0.224462059980466,-0.334348205332558,0.0804125483710284,-0.126967828480765,-0.264162948434403,0.193757436697143,-0.0352027558686299,-0.399558132279851,0.0897404468574564,-0.154908842711197,566.316137102564
