slice,ci_lower_diskomfort,ci_upper_diskomfort,mean_diskomfort,ci_lower_anger_sm,ci_upper_anger_sm,mean_fl_anger_sm,ci_lower_disgust_sm,ci_upper_disgust_sm,mean_fl_disgust_sm,ci_lower_fear_sm,ci_upper_fear_sm,mean_fl_fear_sm,ci_lower_happiness_sm,ci_upper_happiness_sm,mean_fl_happiness_sm,ci_lower_sadness_sm,ci_upper_sadness_sm,mean_fl_sadness_sm,ci_lower_surprise_sm,ci_upper_surprise_sm,mean_fl_surprise_sm,ci_lower_neutral_sm,ci_upper_neutral_sm,mean_fl_neutral_sm,mean_rel_zeit_s
146,9.35339119101297,19.2619934243717,14.3076923076923,-0.321810393439048,0.10847096827935,-0.106669712579849,-0.236742993099385,0.175481527605723,-0.0306307327468314,-0.15888860032394,0.229138291116779,0.0351248453964193,-0.290400055744581,-0.110920125947173,-0.200660090845877,-0.214662901999687,0.225677521609091,0.00550730980470213,-0.263926838495551,0.195612806498376,-0.0341570159985876,-0.381210506108276,0.039313245164416,-0.17094863047193,148.500000102564
147,10.3896204623146,21.3642256915316,15.8769230769231,-0.321550667818281,0.14713963924036,-0.0872055142889606,-0.229512135050854,0.170150935559109,-0.0296805997458724,-0.182049194523321,0.225105444796271,0.021528125136475,-0.301699288439413,-0.0889934355588098,-0.195346361999111,-0.192590574343958,0.231445015636329,0.0194272206461854,-0.238237216579261,0.221149660101607,-0.00854377823882731,-0.36567304543599,0.063831526102503,-0.150920759666743,148.599744205128
148,11.3581924510062,23.1443716515579,17.2512820512821,-0.338659176197051,0.268678204204323,-0.034990485996364,-0.215843874268131,0.163840759403372,-0.0260015574323795,-0.20105138948263,0.207774997665653,0.00336180409151164,-0.264214475814036,-0.023590806699003,-0.143902641256519,-0.127253862625871,0.289433231045212,0.0810896842096705,-0.230135861133085,0.270875111409579,0.0203696251382469,-0.320712780651854,0.0908086199145423,-0.114952080368656,148.700005179487
149,12.4273695496891,24.8341689118494,18.6307692307692,-0.372395731782555,0.256070065068184,-0.0581628333571858,-0.179690448592903,0.2039947718408,0.0121521616239486,-0.203445765237849,0.203028867562069,-0.000208448837890034,-0.284026909660458,0.0516349806935584,-0.11619596448345,-0.0987025948301444,0.314869150236682,0.108083277703269,-0.206278607631649,0.322989824069441,0.0583556082188959,-0.314628641985165,0.0995437254102381,-0.107542458287463,148.800253692308
150,13.1198732178331,26.7262806283207,19.9230769230769,-0.392551627402923,0.238025613946653,-0.0772630067281347,-0.162163751698787,0.234062618467597,0.0359494333844052,-0.192514298300049,0.218368646361448,0.0129271740306997,-0.311623100629126,0.0373927724879139,-0.137115164070606,-0.13859659718369,0.293614006835688,0.0775087048259991,-0.160326288449085,0.332741072938666,0.0862073922447905,-0.278835550037411,0.117943305270787,-0.0804461223833119,148.900256666667
151,13.1983495656988,27.0683171009679,20.1333333333333,-0.332003300557737,0.0537041537162241,-0.139149573420757,-0.127598471425034,0.340967562848216,0.106684545711591,-0.187278335400679,0.245910383753009,0.029316024176165,-0.345496525447864,-0.0425475274486742,-0.194022026448269,-0.167900615688991,0.295287247583883,0.0636933159474458,-0.167276834504964,0.276179312311183,0.0544512389031094,-0.303849310813908,0.0775599042072506,-0.113144703303329,149.000000153846
152,13.5823875063406,27.8124842885312,20.6974358974359,-0.319700580515586,0.0605312494532974,-0.129584665531144,-0.161447962907434,0.312280234628809,0.0754161358606877,-0.204570537464258,0.228817249613073,0.0121233560744076,-0.318822909627352,-0.0381838393868386,-0.178503374507095,-0.245981584804321,0.264472324904371,0.0092453700500254,-0.169627879604865,0.259649944979034,0.0450110326870847,-0.279732396476703,0.0815996173524941,-0.0990663895621045,149.099744
153,14.0195897616722,28.5445128024304,21.2820512820513,-0.287657713490943,0.0648988303847698,-0.111379441553087,-0.210684502403734,0.225847844956723,0.00758167127649466,-0.201142882284342,0.188011244175772,-0.00656581905428489,-0.308739242062384,0.0262073864394439,-0.14126592781147,-0.27069809649299,0.237538611277384,-0.0165797426078029,-0.144539819904171,0.29750523688378,0.0764827084898045,-0.312230438456253,0.0638702775436157,-0.124180080456319,149.200003384615
154,14.1068267727968,28.7444552784852,21.425641025641,-0.241182520755245,0.109618992715506,-0.0657817640198696,-0.304074364518965,0.0941812622907224,-0.104946551114121,-0.196425934490307,0.167085518545948,-0.0146702079721795,-0.317741380418721,0.0627948327116673,-0.127473273853527,-0.298906471741527,0.160198548346365,-0.0693539616975811,-0.0918612053062204,0.350072066550785,0.129105430622282,-0.279216594964332,0.10246535142906,-0.0883756217676357,149.300254358974
155,14.0362595572837,28.7432276222034,21.3897435897436,-0.191601959598474,0.165998068037176,-0.0128019457806493,-0.323814616606482,0.0440536994253398,-0.139880458590571,-0.238758675159758,0.144433339326696,-0.0471626679165312,-0.33700678571369,0.0826849532976825,-0.127160916208004,-0.291990534130534,0.129792435981779,-0.0810990490743775,-0.0718079551397077,0.365424009906177,0.146808027383235,-0.27218821955403,0.135494850760362,-0.0683466843968342,149.400256512821
